cliente,estado,fechaHora,fecha,idMesa,numMesa,discoteca
Julio Garcia,Confirmado,2023-04-23 00:00:00,2023-04-23,60,3,Zouk Boulevard
Rodrigo Pedregal,Confirmado,2023-04-23 00:00:00,2023-04-24,61,4,Zouk Boulevard
Alejandro Jimenez,Confirmado,2023-04-23 00:00:00,2023-04-27,65,8,Zouk Boulevard
Carlos Lopez,Confirmado,2023-04-23 00:00:00,2023-04-24,66,9,Zouk Boulevard
Alejandro Pedregal,Confirmado,2023-04-23 00:00:00,2023-04-27,67,10,Zouk Boulevard
Carla Diaz,Confirmado,2023-04-23 00:00:00,2023-04-28,67,10,Zouk Boulevard
Pedro Garcia,Confirmado,2023-04-23 00:00:00,2023-04-24,68,11,Zouk Boulevard
Belen Castillo,Confirmado,2023-04-23 00:00:00,2023-04-25,68,11,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-04-23 00:00:00,2023-04-25,70,13,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-04-23 00:00:00,2023-04-27,72,15,Zouk Boulevard
Maria Castillo,Confirmado,2023-04-23 00:00:00,2023-04-28,72,15,Zouk Boulevard
Julio Lopez,Confirmado,2023-04-23 00:00:00,2023-04-24,73,16,Zouk Boulevard
Carlos Lopez,Confirmado,2023-04-23 00:00:00,2023-04-27,74,17,Zouk Boulevard
Rodrigo Perez,Confirmado,2023-04-23 00:00:00,2023-04-28,75,18,Zouk Boulevard
Julio Lopez,Confirmado,2023-04-23 00:00:00,2023-04-25,76,19,Zouk Boulevard
Facundo Perez,Confirmado,2023-04-23 00:00:00,2023-04-24,77,20,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-04-23 00:00:00,2023-04-25,102,1,Forum
Carlos Pedregal,Confirmado,2023-04-23 00:00:00,2023-04-29,102,1,Forum
Julio Ramirez,Confirmado,2023-04-23 00:00:00,2023-04-24,103,2,Forum
Carla Torres,Confirmado,2023-04-23 00:00:00,2023-04-25,104,3,Forum
Tatiana Pedregal,Confirmado,2023-04-23 00:00:00,2023-04-27,104,3,Forum
Enrique Gonzales,Cancelado,2023-04-23 00:00:00,2023-04-28,104,3,Forum
Bruno Diaz,Confirmado,2023-04-23 00:00:00,2023-04-26,105,4,Forum
Juan Fernandez,Confirmado,2023-04-23 00:00:00,2023-04-24,106,5,Forum
Enrique Gonzales,Confirmado,2023-04-23 00:00:00,2023-04-29,106,5,Forum
Fausto Jimenez,Confirmado,2023-04-23 00:00:00,2023-04-28,107,6,Forum
Bruno Diaz,Confirmado,2023-04-23 00:00:00,2023-04-24,108,7,Forum
Rodrigo Sanchez,Confirmado,2023-04-23 00:00:00,2023-04-25,108,7,Forum
Rodrigo Gonzales,Confirmado,2023-04-23 00:00:00,2023-04-28,109,8,Forum
Facundo Sanchez,Confirmado,2023-04-23 00:00:00,2023-04-29,109,8,Forum
Julio Ramirez,Confirmado,2023-04-23 00:00:00,2023-04-28,112,11,Forum
Facundo Gonzales,Confirmado,2023-04-23 00:00:00,2023-04-23,113,12,Forum
Carla Gonzales,Confirmado,2023-04-23 00:00:00,2023-04-27,113,12,Forum
Carla Torres,Confirmado,2023-04-23 00:00:00,2023-04-26,115,14,Forum
Belen Diaz,Confirmado,2023-04-23 00:00:00,2023-04-28,115,14,Forum
Rodrigo Alonso,Cancelado,2023-04-23 00:00:00,2023-04-24,117,16,Forum
Enrique Garcia,Confirmado,2023-04-23 00:00:00,2023-04-25,118,17,Forum
Rodrigo Perez,Confirmado,2023-04-23 00:00:00,2023-04-28,118,17,Forum
Belen Castillo,Confirmado,2023-04-23 00:00:00,2023-04-23,122,21,Forum
Rodrigo Pedregal,Confirmado,2023-04-23 00:00:00,2023-04-27,122,21,Forum
Julio Perez,Confirmado,2023-04-23 00:00:00,2023-04-24,123,22,Forum
Carlos Pedregal,Confirmado,2023-04-23 00:00:00,2023-04-27,123,22,Forum
Alejandro Torres,Confirmado,2023-04-23 00:00:00,2023-04-26,124,23,Forum
Tatiana Pedregal,Confirmado,2023-04-23 00:00:00,2023-04-28,124,23,Forum
Facundo Sanchez,Confirmado,2023-04-23 00:00:00,2023-04-26,125,24,Forum
Rodrigo Sanchez,Confirmado,2023-04-23 00:00:00,2023-04-29,125,24,Forum
Rodrigo Martines,Confirmado,2023-04-23 00:00:00,2023-04-27,127,26,Forum
Maria Diaz,Cancelado,2023-04-24 00:00:00,2023-04-27,18,3,Pacha
Maria Jimenez,Confirmado,2023-04-24 00:00:00,2023-04-28,18,3,Pacha
Bruno Castillo,Cancelado,2023-04-24 00:00:00,2023-04-25,21,6,Pacha
Enrique Gonzales,Confirmado,2023-04-24 00:00:00,2023-04-29,25,10,Pacha
Carla Sanchez,Confirmado,2023-04-24 00:00:00,2023-04-25,27,12,Pacha
Belen Martines,Confirmado,2023-04-24 00:00:00,2023-04-25,28,13,Pacha
Bruno Jimenez,Confirmado,2023-04-24 00:00:00,2023-04-27,28,13,Pacha
Julio Ramirez,Confirmado,2023-04-24 00:00:00,2023-04-28,58,1,Zouk Boulevard
Facundo Sanchez,Confirmado,2023-04-24 00:00:00,2023-04-25,60,3,Zouk Boulevard
Rodrigo Martines,Confirmado,2023-04-24 00:00:00,2023-04-25,61,4,Zouk Boulevard
Juan Fernandez,Confirmado,2023-04-24 00:00:00,2023-04-26,67,10,Zouk Boulevard
Carla Torres,Confirmado,2023-04-24 00:00:00,2023-04-28,71,14,Zouk Boulevard
Bruno Gonzales,Confirmado,2023-04-24 00:00:00,2023-04-29,73,16,Zouk Boulevard
Belen Diaz,Confirmado,2023-04-24 00:00:00,2023-04-27,76,19,Zouk Boulevard
Pedro Alonso,Confirmado,2023-04-24 00:00:00,2023-04-25,77,20,Zouk Boulevard
Facundo Ramirez,Confirmado,2023-04-24 00:00:00,2023-04-27,77,20,Zouk Boulevard
Belen Diaz,Confirmado,2023-04-24 00:00:00,2023-04-28,105,4,Forum
Juan Fernandez,Cancelado,2023-04-24 00:00:00,2023-04-25,106,5,Forum
Enrique Lopez,Confirmado,2023-04-24 00:00:00,2023-04-27,106,5,Forum
Maria Castillo,Confirmado,2023-04-24 00:00:00,2023-04-26,107,6,Forum
Belen Garcia,Confirmado,2023-04-24 00:00:00,2023-04-27,108,7,Forum
Carlos Pedregal,Confirmado,2023-04-24 00:00:00,2023-04-26,109,8,Forum
Pedro Jimenez,Confirmado,2023-04-24 00:00:00,2023-04-27,110,9,Forum
Belen Diaz,Confirmado,2023-04-24 00:00:00,2023-04-29,111,10,Forum
Maria Diaz,Cancelado,2023-04-24 00:00:00,2023-04-25,112,11,Forum
Juan Garcia,Confirmado,2023-04-24 00:00:00,2023-04-25,114,13,Forum
Maria Pedregal,Cancelado,2023-04-24 00:00:00,2023-04-25,116,15,Forum
Carla Alonso,Confirmado,2023-04-24 00:00:00,2023-04-28,116,15,Forum
Enrique Diaz,Confirmado,2023-04-24 00:00:00,2023-04-25,117,16,Forum
Carlos Pedregal,Confirmado,2023-04-24 00:00:00,2023-04-26,117,16,Forum
Rodrigo Gonzales,Confirmado,2023-04-24 00:00:00,2023-04-27,117,16,Forum
Rodrigo Garcia,Confirmado,2023-04-24 00:00:00,2023-04-27,119,18,Forum
Maria Jimenez,Confirmado,2023-04-24 00:00:00,2023-04-26,120,19,Forum
Fausto Jimenez,Confirmado,2023-04-24 00:00:00,2023-04-29,120,19,Forum
Rodrigo Alonso,Confirmado,2023-04-24 00:00:00,2023-04-27,121,20,Forum
Belen Martines,Confirmado,2023-04-24 00:00:00,2023-04-26,123,22,Forum
Carlos Lopez,Cancelado,2023-04-24 00:00:00,2023-04-28,123,22,Forum
Enrique Lopez,Confirmado,2023-04-24 00:00:00,2023-04-27,124,23,Forum
Carla Alonso,Confirmado,2023-04-24 00:00:00,2023-04-28,125,24,Forum
Enrique Lopez,Confirmado,2023-04-24 00:00:00,2023-04-27,126,25,Forum
Enrique Martines,Confirmado,2023-04-24 00:00:00,2023-04-27,128,27,Forum
Carlos Lopez,Confirmado,2023-04-24 00:00:00,2023-04-28,128,27,Forum
Maria Sanchez,Confirmado,2023-04-25 00:00:00,2023-04-27,21,6,Pacha
Facundo Gonzales,Confirmado,2023-04-25 00:00:00,2023-04-27,27,12,Pacha
Facundo Sanchez,Confirmado,2023-04-25 00:00:00,2023-04-26,30,15,Pacha
Enrique Martines,Confirmado,2023-04-25 00:00:00,2023-04-29,30,15,Pacha
Juan Fernandez,Confirmado,2023-04-25 00:00:00,2023-04-27,31,16,Pacha
Enrique Martines,Cancelado,2023-04-25 00:00:00,2023-04-26,32,17,Pacha
Carla Sanchez,Confirmado,2023-04-25 00:00:00,2023-04-29,60,3,Zouk Boulevard
Carlos Perez,Confirmado,2023-04-25 00:00:00,2023-04-29,61,4,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-04-25 00:00:00,2023-04-27,66,9,Zouk Boulevard
Belen Alonso,Confirmado,2023-04-25 00:00:00,2023-04-29,66,9,Zouk Boulevard
Julio Lopez,Confirmado,2023-04-25 00:00:00,2023-04-26,69,12,Zouk Boulevard
Maria Jimenez,Confirmado,2023-04-25 00:00:00,2023-04-27,69,12,Zouk Boulevard
Enrique Garcia,Confirmado,2023-04-25 00:00:00,2023-04-29,69,12,Zouk Boulevard
Julio Garcia,Confirmado,2023-04-25 00:00:00,2023-04-28,70,13,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-04-25 00:00:00,2023-04-29,71,14,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-04-25 00:00:00,2023-04-26,74,17,Zouk Boulevard
Belen Alonso,Confirmado,2023-04-25 00:00:00,2023-04-28,74,17,Zouk Boulevard
Alejandro Torres,Confirmado,2023-04-25 00:00:00,2023-04-26,77,20,Zouk Boulevard
Pedro Martines,Confirmado,2023-04-25 00:00:00,2023-04-28,102,1,Forum
Maria Jimenez,Confirmado,2023-04-25 00:00:00,2023-04-26,103,2,Forum
Pedro Alonso,Cancelado,2023-04-25 00:00:00,2023-04-29,103,2,Forum
Alejandro Lopez,Cancelado,2023-04-25 00:00:00,2023-04-26,108,7,Forum
Rodrigo Pedregal,Confirmado,2023-04-25 00:00:00,2023-04-26,110,9,Forum
Juan Fernandez,Confirmado,2023-04-25 00:00:00,2023-04-26,111,10,Forum
Julio Perez,Confirmado,2023-04-25 00:00:00,2023-04-27,111,10,Forum
Juan Diaz,Confirmado,2023-04-25 00:00:00,2023-04-26,113,12,Forum
Maria Diaz,Confirmado,2023-04-25 00:00:00,2023-04-28,114,13,Forum
Julio Lopez,Confirmado,2023-04-25 00:00:00,2023-04-26,116,15,Forum
Rodrigo Garcia,Confirmado,2023-04-25 00:00:00,2023-04-28,117,16,Forum
Bruno Castillo,Confirmado,2023-04-25 00:00:00,2023-04-29,118,17,Forum
Tatiana Martines,Confirmado,2023-04-25 00:00:00,2023-04-27,120,19,Forum
Juan Garcia,Confirmado,2023-04-25 00:00:00,2023-04-28,120,19,Forum
Carlos Torres,Confirmado,2023-04-25 00:00:00,2023-04-28,122,21,Forum
Maria Diaz,Confirmado,2023-04-25 00:00:00,2023-04-29,122,21,Forum
Bruno Martines,Confirmado,2023-04-25 00:00:00,2023-04-29,124,23,Forum
Julio Perez,Confirmado,2023-04-25 00:00:00,2023-04-27,125,24,Forum
Rodrigo Perez,Confirmado,2023-04-25 00:00:00,2023-04-28,127,26,Forum
Facundo Ramirez,Confirmado,2023-04-25 00:00:00,2023-04-29,127,26,Forum
Enrique Martines,Confirmado,2023-04-26 00:00:00,2023-04-27,16,1,Pacha
Rodrigo Sanchez,Confirmado,2023-04-26 00:00:00,2023-04-27,19,4,Pacha
Alejandro Torres,Confirmado,2023-04-26 00:00:00,2023-04-28,19,4,Pacha
Carla Sanchez,Cancelado,2023-04-26 00:00:00,2023-04-28,21,6,Pacha
Bruno Diaz,Confirmado,2023-04-26 00:00:00,2023-04-28,25,10,Pacha
Enrique Gonzales,Confirmado,2023-04-26 00:00:00,2023-04-29,26,11,Pacha
Alejandro Torres,Confirmado,2023-04-26 00:00:00,2023-04-28,27,12,Pacha
Carla Pedregal,Confirmado,2023-04-26 00:00:00,2023-04-28,28,13,Pacha
Pedro Jimenez,Confirmado,2023-04-26 00:00:00,2023-04-28,30,15,Pacha
Carla Pedregal,Confirmado,2023-04-26 00:00:00,2023-04-28,59,2,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-04-26 00:00:00,2023-04-27,61,4,Zouk Boulevard
Carla Torres,Confirmado,2023-04-26 00:00:00,2023-04-28,61,4,Zouk Boulevard
Belen Alonso,Confirmado,2023-04-26 00:00:00,2023-04-28,65,8,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-04-26 00:00:00,2023-04-28,68,11,Zouk Boulevard
Fausto Jimenez,Confirmado,2023-04-26 00:00:00,2023-04-28,69,12,Zouk Boulevard
Belen Alonso,Confirmado,2023-04-26 00:00:00,2023-04-28,73,16,Zouk Boulevard
Carla Gonzales,Confirmado,2023-04-26 00:00:00,2023-04-27,103,2,Forum
Pedro Jimenez,Confirmado,2023-04-26 00:00:00,2023-04-28,103,2,Forum
Bruno Martines,Confirmado,2023-04-26 00:00:00,2023-04-29,105,4,Forum
Tatiana Martines,Confirmado,2023-04-26 00:00:00,2023-04-27,107,6,Forum
Maria Martines,Confirmado,2023-04-26 00:00:00,2023-04-29,107,6,Forum
Carlos Lopez,Confirmado,2023-04-26 00:00:00,2023-04-28,108,7,Forum
Facundo Perez,Confirmado,2023-04-26 00:00:00,2023-04-29,108,7,Forum
Pedro Garcia,Confirmado,2023-04-26 00:00:00,2023-04-28,110,9,Forum
Maria Sanchez,Confirmado,2023-04-26 00:00:00,2023-04-29,110,9,Forum
Alejandro Jimenez,Cancelado,2023-04-26 00:00:00,2023-04-28,111,10,Forum
Carlos Perez,Confirmado,2023-04-26 00:00:00,2023-04-28,113,12,Forum
Alejandro Lopez,Confirmado,2023-04-26 00:00:00,2023-04-27,114,13,Forum
Maria Jimenez,Confirmado,2023-04-26 00:00:00,2023-04-28,119,18,Forum
Bruno Diaz,Confirmado,2023-04-26 00:00:00,2023-04-28,121,20,Forum
Maria Jimenez,Confirmado,2023-04-26 00:00:00,2023-04-29,121,20,Forum
Carlos Pedregal,Confirmado,2023-04-26 00:00:00,2023-04-29,126,25,Forum
Tatiana Sanchez,Confirmado,2023-04-27 00:00:00,2023-04-28,17,2,Pacha
Carlos Perez,Cancelado,2023-04-27 00:00:00,2023-04-29,17,2,Pacha
Maria Jimenez,Confirmado,2023-04-27 00:00:00,2023-04-29,18,3,Pacha
Fausto Garcia,Confirmado,2023-04-27 00:00:00,2023-04-29,19,4,Pacha
Facundo Perez,Confirmado,2023-04-27 00:00:00,2023-04-28,20,5,Pacha
Maria Pedregal,Confirmado,2023-04-27 00:00:00,2023-04-29,21,6,Pacha
Facundo Gonzales,Confirmado,2023-04-27 00:00:00,2023-04-28,26,11,Pacha
Rodrigo Diaz,Confirmado,2023-04-27 00:00:00,2023-04-29,27,12,Pacha
Enrique Diaz,Confirmado,2023-04-27 00:00:00,2023-04-29,28,13,Pacha
Rodrigo Pedregal,Confirmado,2023-04-27 00:00:00,2023-04-28,29,14,Pacha
Julio Lopez,Confirmado,2023-04-27 00:00:00,2023-04-29,58,1,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-04-27 00:00:00,2023-04-28,60,3,Zouk Boulevard
Juan Garcia,Cancelado,2023-04-27 00:00:00,2023-04-29,65,8,Zouk Boulevard
Bruno Diaz,Confirmado,2023-04-27 00:00:00,2023-04-28,66,9,Zouk Boulevard
Bruno Jimenez,Confirmado,2023-04-27 00:00:00,2023-04-29,67,10,Zouk Boulevard
Enrique Gonzales,Confirmado,2023-04-27 00:00:00,2023-04-29,70,13,Zouk Boulevard
Pedro Garcia,Confirmado,2023-04-27 00:00:00,2023-04-29,72,15,Zouk Boulevard
Juan Fernandez,Confirmado,2023-04-27 00:00:00,2023-04-28,76,19,Zouk Boulevard
Maria Jimenez,Confirmado,2023-04-27 00:00:00,2023-04-28,77,20,Zouk Boulevard
Carla Fernandez,Confirmado,2023-04-27 00:00:00,2023-04-29,77,20,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-04-27 00:00:00,2023-04-28,106,5,Forum
Alejandro Torres,Cancelado,2023-04-27 00:00:00,2023-04-29,112,11,Forum
Tatiana Garcia,Confirmado,2023-04-27 00:00:00,2023-04-29,115,14,Forum
Belen Alonso,Confirmado,2023-04-27 00:00:00,2023-04-29,116,15,Forum
Rodrigo Sanchez,Confirmado,2023-04-27 00:00:00,2023-04-28,126,25,Forum
Bruno Diaz,Confirmado,2023-04-28 00:00:00,2023-04-29,20,5,Pacha
Pedro Pedregal,Confirmado,2023-04-28 00:00:00,2023-04-29,59,2,Zouk Boulevard
Fausto Garcia,Confirmado,2023-04-28 00:00:00,2023-04-29,68,11,Zouk Boulevard
Enrique Perez,Confirmado,2023-04-28 00:00:00,2023-04-29,74,17,Zouk Boulevard
Rodrigo Diaz,Confirmado,2023-04-28 00:00:00,2023-04-29,75,18,Zouk Boulevard
Enrique Martines,Confirmado,2023-04-28 00:00:00,2023-04-29,76,19,Zouk Boulevard
Enrique Garcia,Confirmado,2023-04-28 00:00:00,2023-04-29,104,3,Forum
Juan Fernandez,Confirmado,2023-04-28 00:00:00,2023-04-29,113,12,Forum
Rodrigo Pedregal,Confirmado,2023-04-28 00:00:00,2023-04-29,114,13,Forum
Alejandro Pedregal,Confirmado,2023-04-28 00:00:00,2023-04-29,117,16,Forum
Pedro Sanchez,Confirmado,2023-04-28 00:00:00,2023-04-29,119,18,Forum
Maria Martines,Confirmado,2023-04-28 00:00:00,2023-04-29,123,22,Forum
Bruno Castillo,Confirmado,2023-04-28 00:00:00,2023-04-29,128,27,Forum
Bruno Gonzales,Confirmado,2023-04-30 00:00:00,2023-05-05,16,1,Pacha
Facundo Gonzales,Confirmado,2023-04-30 00:00:00,2023-05-01,17,2,Pacha
Maria Jimenez,Confirmado,2023-04-30 00:00:00,2023-05-02,18,3,Pacha
Rodrigo Lopez,Confirmado,2023-04-30 00:00:00,2023-05-06,18,3,Pacha
Enrique Perez,Confirmado,2023-04-30 00:00:00,2023-05-01,19,4,Pacha
Pedro Alonso,Confirmado,2023-04-30 00:00:00,2023-05-06,21,6,Pacha
Carlos Pedregal,Confirmado,2023-04-30 00:00:00,2023-05-06,25,10,Pacha
Rodrigo Garcia,Confirmado,2023-04-30 00:00:00,2023-05-05,26,11,Pacha
Rodrigo Pedregal,Confirmado,2023-04-30 00:00:00,2023-05-04,27,12,Pacha
Belen Diaz,Confirmado,2023-04-30 00:00:00,2023-05-06,29,14,Pacha
Pedro Alonso,Confirmado,2023-04-30 00:00:00,2023-05-02,30,15,Pacha
Tatiana Pedregal,Confirmado,2023-04-30 00:00:00,2023-05-06,30,15,Pacha
Facundo Perez,Confirmado,2023-04-30 00:00:00,2023-05-06,31,16,Pacha
Juan Fernandez,Confirmado,2023-04-30 00:00:00,2023-05-04,32,17,Pacha
Tatiana Martines,Confirmado,2023-04-30 00:00:00,2023-05-05,32,17,Pacha
Tatiana Fernandez,Confirmado,2023-04-30 00:00:00,2023-05-06,58,1,Zouk Boulevard
Pedro Garcia,Confirmado,2023-04-30 00:00:00,2023-05-05,59,2,Zouk Boulevard
Facundo Sanchez,Confirmado,2023-04-30 00:00:00,2023-05-01,60,3,Zouk Boulevard
Belen Alonso,Confirmado,2023-04-30 00:00:00,2023-05-04,60,3,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-04-30 00:00:00,2023-05-01,61,4,Zouk Boulevard
Bruno Diaz,Confirmado,2023-04-30 00:00:00,2023-05-06,61,4,Zouk Boulevard
Bruno Fernandez,Confirmado,2023-04-30 00:00:00,2023-05-02,66,9,Zouk Boulevard
Enrique Lopez,Confirmado,2023-04-30 00:00:00,2023-05-02,67,10,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-04-30 00:00:00,2023-05-05,67,10,Zouk Boulevard
Pedro Alonso,Confirmado,2023-04-30 00:00:00,2023-05-01,68,11,Zouk Boulevard
Rodrigo Pedregal,Confirmado,2023-04-30 00:00:00,2023-05-03,68,11,Zouk Boulevard
Julio Perez,Confirmado,2023-04-30 00:00:00,2023-05-05,68,11,Zouk Boulevard
Enrique Martines,Confirmado,2023-04-30 00:00:00,2023-05-05,69,12,Zouk Boulevard
Bruno Fernandez,Confirmado,2023-04-30 00:00:00,2023-05-02,70,13,Zouk Boulevard
Pedro Sanchez,Confirmado,2023-04-30 00:00:00,2023-05-05,71,14,Zouk Boulevard
Maria Jimenez,Confirmado,2023-04-30 00:00:00,2023-05-06,71,14,Zouk Boulevard
Facundo Perez,Confirmado,2023-04-30 00:00:00,2023-05-06,73,16,Zouk Boulevard
Fausto Jimenez,Confirmado,2023-04-30 00:00:00,2023-05-02,74,17,Zouk Boulevard
Alejandro Jimenez,Confirmado,2023-04-30 00:00:00,2023-05-01,75,18,Zouk Boulevard
Carlos Perez,Confirmado,2023-04-30 00:00:00,2023-05-03,75,18,Zouk Boulevard
Bruno Alonso,Confirmado,2023-04-30 00:00:00,2023-05-05,75,18,Zouk Boulevard
Pedro Gonzales,Confirmado,2023-04-30 00:00:00,2023-04-30,76,19,Zouk Boulevard
Facundo Perez,Cancelado,2023-04-30 00:00:00,2023-05-04,102,1,Forum
Tatiana Pedregal,Confirmado,2023-04-30 00:00:00,2023-05-03,104,3,Forum
Maria Castillo,Confirmado,2023-04-30 00:00:00,2023-05-05,104,3,Forum
Maria Pedregal,Confirmado,2023-04-30 00:00:00,2023-05-02,105,4,Forum
Alejandro Torres,Confirmado,2023-04-30 00:00:00,2023-05-05,105,4,Forum
Carlos Pedregal,Confirmado,2023-04-30 00:00:00,2023-05-01,106,5,Forum
Rodrigo Lopez,Confirmado,2023-04-30 00:00:00,2023-05-02,107,6,Forum
Maria Lopez,Confirmado,2023-04-30 00:00:00,2023-05-05,107,6,Forum
Rodrigo Sanchez,Confirmado,2023-04-30 00:00:00,2023-05-01,108,7,Forum
Maria Fernandez,Confirmado,2023-04-30 00:00:00,2023-05-03,108,7,Forum
Rodrigo Gonzales,Confirmado,2023-04-30 00:00:00,2023-05-05,108,7,Forum
Rodrigo Perez,Confirmado,2023-04-30 00:00:00,2023-05-03,109,8,Forum
Facundo Sanchez,Confirmado,2023-04-30 00:00:00,2023-05-05,109,8,Forum
Pedro Gonzales,Confirmado,2023-04-30 00:00:00,2023-05-04,110,9,Forum
Carlos Perez,Confirmado,2023-04-30 00:00:00,2023-05-06,110,9,Forum
Rodrigo Gonzales,Confirmado,2023-04-30 00:00:00,2023-05-04,112,11,Forum
Maria Fernandez,Confirmado,2023-04-30 00:00:00,2023-05-02,113,12,Forum
Rodrigo Sanchez,Confirmado,2023-04-30 00:00:00,2023-05-06,113,12,Forum
Carla Fernandez,Confirmado,2023-04-30 00:00:00,2023-05-01,114,13,Forum
Belen Garcia,Confirmado,2023-04-30 00:00:00,2023-05-02,114,13,Forum
Belen Castillo,Confirmado,2023-04-30 00:00:00,2023-05-04,114,13,Forum
Belen Garcia,Confirmado,2023-04-30 00:00:00,2023-05-05,115,14,Forum
Maria Torres,Confirmado,2023-04-30 00:00:00,2023-04-30,116,15,Forum
Julio Garcia,Confirmado,2023-04-30 00:00:00,2023-05-04,117,16,Forum
Pedro Garcia,Confirmado,2023-04-30 00:00:00,2023-05-05,117,16,Forum
Belen Alonso,Confirmado,2023-04-30 00:00:00,2023-05-06,117,16,Forum
Rodrigo Gonzales,Confirmado,2023-04-30 00:00:00,2023-05-04,118,17,Forum
Bruno Alonso,Confirmado,2023-04-30 00:00:00,2023-05-01,119,18,Forum
Rodrigo Alonso,Confirmado,2023-04-30 00:00:00,2023-05-02,119,18,Forum
Bruno Fernandez,Confirmado,2023-04-30 00:00:00,2023-05-05,119,18,Forum
Maria Castillo,Confirmado,2023-04-30 00:00:00,2023-05-01,121,20,Forum
Tatiana Pedregal,Confirmado,2023-04-30 00:00:00,2023-05-02,121,20,Forum
Belen Castillo,Confirmado,2023-04-30 00:00:00,2023-05-05,121,20,Forum
Alejandro Pedregal,Cancelado,2023-04-30 00:00:00,2023-04-30,123,22,Forum
Maria Lopez,Confirmado,2023-04-30 00:00:00,2023-05-05,123,22,Forum
Pedro Martines,Confirmado,2023-04-30 00:00:00,2023-05-06,123,22,Forum
Bruno Alonso,Confirmado,2023-04-30 00:00:00,2023-05-06,124,23,Forum
Facundo Gonzales,Confirmado,2023-04-30 00:00:00,2023-05-04,126,25,Forum
Alejandro Lopez,Confirmado,2023-04-30 00:00:00,2023-05-06,126,25,Forum
Belen Diaz,Confirmado,2023-05-01 00:00:00,2023-05-03,16,1,Pacha
Julio Garcia,Confirmado,2023-05-01 00:00:00,2023-05-06,17,2,Pacha
Rodrigo Gonzales,Confirmado,2023-05-01 00:00:00,2023-05-05,19,4,Pacha
Rodrigo Diaz,Confirmado,2023-05-01 00:00:00,2023-05-05,20,5,Pacha
Rodrigo Alonso,Confirmado,2023-05-01 00:00:00,2023-05-05,25,10,Pacha
Pedro Jimenez,Confirmado,2023-05-01 00:00:00,2023-05-02,29,14,Pacha
Rodrigo Sanchez,Confirmado,2023-05-01 00:00:00,2023-05-03,30,15,Pacha
Carla Gonzales,Confirmado,2023-05-01 00:00:00,2023-05-04,30,15,Pacha
Juan Fernandez,Confirmado,2023-05-01 00:00:00,2023-05-05,30,15,Pacha
Carla Pedregal,Confirmado,2023-05-01 00:00:00,2023-05-03,32,17,Pacha
Maria Pedregal,Confirmado,2023-05-01 00:00:00,2023-05-06,59,2,Zouk Boulevard
Maria Sanchez,Confirmado,2023-05-01 00:00:00,2023-05-02,60,3,Zouk Boulevard
Maria Perez,Confirmado,2023-05-01 00:00:00,2023-05-06,60,3,Zouk Boulevard
Maria Lopez,Confirmado,2023-05-01 00:00:00,2023-05-02,61,4,Zouk Boulevard
Fausto Jimenez,Confirmado,2023-05-01 00:00:00,2023-05-04,61,4,Zouk Boulevard
Juan Diaz,Confirmado,2023-05-01 00:00:00,2023-05-06,66,9,Zouk Boulevard
Rodrigo Martines,Confirmado,2023-05-01 00:00:00,2023-05-03,67,10,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-05-01 00:00:00,2023-05-06,67,10,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-05-01 00:00:00,2023-05-02,68,11,Zouk Boulevard
Pedro Jimenez,Confirmado,2023-05-01 00:00:00,2023-05-03,70,13,Zouk Boulevard
Carlos Pedregal,Cancelado,2023-05-01 00:00:00,2023-05-05,70,13,Zouk Boulevard
Julio Perez,Confirmado,2023-05-01 00:00:00,2023-05-02,71,14,Zouk Boulevard
Rodrigo Perez,Confirmado,2023-05-01 00:00:00,2023-05-03,73,16,Zouk Boulevard
Facundo Perez,Confirmado,2023-05-01 00:00:00,2023-05-04,74,17,Zouk Boulevard
Carlos Lopez,Confirmado,2023-05-01 00:00:00,2023-05-05,76,19,Zouk Boulevard
Belen Diaz,Confirmado,2023-05-01 00:00:00,2023-05-04,77,20,Zouk Boulevard
Maria Sanchez,Confirmado,2023-05-01 00:00:00,2023-05-02,102,1,Forum
Pedro Sanchez,Confirmado,2023-05-01 00:00:00,2023-05-03,102,1,Forum
Facundo Ramirez,Confirmado,2023-05-01 00:00:00,2023-05-05,102,1,Forum
Belen Martines,Confirmado,2023-05-01 00:00:00,2023-05-03,103,2,Forum
Alejandro Torres,Confirmado,2023-05-01 00:00:00,2023-05-02,104,3,Forum
Tatiana Sanchez,Confirmado,2023-05-01 00:00:00,2023-05-06,106,5,Forum
Belen Diaz,Confirmado,2023-05-01 00:00:00,2023-05-04,108,7,Forum
Alejandro Pedregal,Confirmado,2023-05-01 00:00:00,2023-05-06,108,7,Forum
