cliente,estado,fechaHora,fecha,idMesa,discoteca
Tatiana Pedregal,Confirmado,2023-01-23 00:00:00,2023-01-25,61,Zouk Boulevard
Bruno Castillo,Confirmado,2023-01-23 00:00:00,2023-01-28,66,Zouk Boulevard
Pedro Gonzales,Confirmado,2023-01-23 00:00:00,2023-01-24,67,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-23 00:00:00,2023-01-26,68,Zouk Boulevard
Pedro Martines,Cancelado,2023-01-23 00:00:00,2023-01-28,68,Zouk Boulevard
Alejandro Torres,Cancelado,2023-01-23 00:00:00,2023-01-24,69,Zouk Boulevard
Tatiana Sanchez,Confirmado,2023-01-23 00:00:00,2023-01-28,70,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-01-23 00:00:00,2023-01-24,72,Zouk Boulevard
Alejandro Lopez,Confirmado,2023-01-23 00:00:00,2023-01-27,74,Zouk Boulevard
Enrique Lopez,Cancelado,2023-01-23 00:00:00,2023-01-24,75,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-01-23 00:00:00,2023-01-25,75,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-01-23 00:00:00,2023-01-27,75,Zouk Boulevard
Rodrigo Diaz,Confirmado,2023-01-23 00:00:00,2023-01-26,103,Forum
Tatiana Fernandez,Confirmado,2023-01-23 00:00:00,2023-01-24,105,Forum
Maria Diaz,Confirmado,2023-01-23 00:00:00,2023-01-25,107,Forum
Enrique Lopez,Confirmado,2023-01-23 00:00:00,2023-01-24,108,Forum
Maria Martines,Confirmado,2023-01-23 00:00:00,2023-01-24,109,Forum
Maria Jimenez,Confirmado,2023-01-23 00:00:00,2023-01-25,111,Forum
Carlos Torres,Confirmado,2023-01-23 00:00:00,2023-01-26,111,Forum
Rodrigo Sanchez,Confirmado,2023-01-23 00:00:00,2023-01-26,112,Forum
Carla Pedregal,Confirmado,2023-01-23 00:00:00,2023-01-27,113,Forum
Belen Garcia,Confirmado,2023-01-23 00:00:00,2023-01-25,117,Forum
Tatiana Pedregal,Confirmado,2023-01-23 00:00:00,2023-01-26,120,Forum
Belen Diaz,Confirmado,2023-01-23 00:00:00,2023-01-26,121,Forum
Carla Torres,Confirmado,2023-01-23 00:00:00,2023-01-24,122,Forum
Belen Martines,Confirmado,2023-01-23 00:00:00,2023-01-25,122,Forum
Rodrigo Lopez,Confirmado,2023-01-23 00:00:00,2023-01-24,123,Forum
Tatiana Sanchez,Confirmado,2023-01-23 00:00:00,2023-01-28,123,Forum
Maria Jimenez,Confirmado,2023-01-23 00:00:00,2023-01-27,126,Forum
Carla Pedregal,Confirmado,2023-01-23 00:00:00,2023-01-24,127,Forum
Maria Diaz,Confirmado,2023-01-24 00:00:00,2023-01-28,3,Malegria
Fausto Garcia,Confirmado,2023-01-24 00:00:00,2023-01-25,4,Malegria
Juan Fernandez,Confirmado,2023-01-24 00:00:00,2023-01-26,7,Malegria
Rodrigo Gonzales,Confirmado,2023-01-24 00:00:00,2023-01-27,7,Malegria
Fausto Jimenez,Confirmado,2023-01-24 00:00:00,2023-01-25,12,Malegria
Enrique Diaz,Confirmado,2023-01-24 00:00:00,2023-01-27,12,Malegria
Maria Jimenez,Confirmado,2023-01-24 00:00:00,2023-01-28,12,Malegria
Tatiana Garcia,Confirmado,2023-01-24 00:00:00,2023-01-28,13,Malegria
Rodrigo Garcia,Confirmado,2023-01-24 00:00:00,2023-01-25,14,Malegria
Maria Lopez,Confirmado,2023-01-24 00:00:00,2023-01-28,18,Pacha
Tatiana Garcia,Confirmado,2023-01-24 00:00:00,2023-01-25,20,Pacha
Pedro Jimenez,Confirmado,2023-01-24 00:00:00,2023-01-26,20,Pacha
Bruno Jimenez,Confirmado,2023-01-24 00:00:00,2023-01-26,21,Pacha
Facundo Ramirez,Confirmado,2023-01-24 00:00:00,2023-01-25,30,Pacha
Maria Jimenez,Confirmado,2023-01-24 00:00:00,2023-01-26,30,Pacha
Alejandro Lopez,Confirmado,2023-01-24 00:00:00,2023-01-26,58,Zouk Boulevard
Pedro Jimenez,Confirmado,2023-01-24 00:00:00,2023-01-28,58,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-24 00:00:00,2023-01-27,59,Zouk Boulevard
Tatiana Fernandez,Confirmado,2023-01-24 00:00:00,2023-01-25,60,Zouk Boulevard
Alejandro Lopez,Confirmado,2023-01-24 00:00:00,2023-01-28,61,Zouk Boulevard
Pedro Pedregal,Confirmado,2023-01-24 00:00:00,2023-01-27,65,Zouk Boulevard
Belen Garcia,Confirmado,2023-01-24 00:00:00,2023-01-26,66,Zouk Boulevard
Enrique Diaz,Cancelado,2023-01-24 00:00:00,2023-01-27,67,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-01-24 00:00:00,2023-01-25,72,Zouk Boulevard
Bruno Martines,Confirmado,2023-01-24 00:00:00,2023-01-27,72,Zouk Boulevard
Belen Alonso,Confirmado,2023-01-24 00:00:00,2023-01-27,73,Zouk Boulevard
Carlos Perez,Confirmado,2023-01-24 00:00:00,2023-01-26,102,Forum
Carla Alonso,Confirmado,2023-01-24 00:00:00,2023-01-27,102,Forum
Enrique Garcia,Confirmado,2023-01-24 00:00:00,2023-01-28,103,Forum
Belen Alonso,Cancelado,2023-01-24 00:00:00,2023-01-28,106,Forum
Enrique Diaz,Confirmado,2023-01-24 00:00:00,2023-01-26,107,Forum
Maria Jimenez,Confirmado,2023-01-24 00:00:00,2023-01-27,107,Forum
Carla Fernandez,Confirmado,2023-01-24 00:00:00,2023-01-28,107,Forum
Rodrigo Perez,Confirmado,2023-01-24 00:00:00,2023-01-25,108,Forum
Carla Alonso,Confirmado,2023-01-24 00:00:00,2023-01-25,109,Forum
Maria Jimenez,Confirmado,2023-01-24 00:00:00,2023-01-28,109,Forum
Belen Castillo,Confirmado,2023-01-24 00:00:00,2023-01-26,110,Forum
Facundo Sanchez,Confirmado,2023-01-24 00:00:00,2023-01-27,110,Forum
Bruno Martines,Confirmado,2023-01-24 00:00:00,2023-01-25,112,Forum
Maria Jimenez,Confirmado,2023-01-24 00:00:00,2023-01-27,115,Forum
Alejandro Jimenez,Confirmado,2023-01-24 00:00:00,2023-01-26,116,Forum
Maria Pedregal,Confirmado,2023-01-24 00:00:00,2023-01-28,118,Forum
Carla Torres,Confirmado,2023-01-24 00:00:00,2023-01-26,119,Forum
Rodrigo Pedregal,Confirmado,2023-01-24 00:00:00,2023-01-27,120,Forum
Pedro Gonzales,Confirmado,2023-01-24 00:00:00,2023-01-28,120,Forum
Belen Garcia,Confirmado,2023-01-24 00:00:00,2023-01-26,122,Forum
Pedro Sanchez,Confirmado,2023-01-24 00:00:00,2023-01-26,126,Forum
Facundo Perez,Confirmado,2023-01-24 00:00:00,2023-01-26,128,Forum
Bruno Fernandez,Confirmado,2023-01-25 00:00:00,2023-01-26,2,Malegria
Alejandro Pedregal,Confirmado,2023-01-25 00:00:00,2023-01-27,2,Malegria
Carlos Pedregal,Confirmado,2023-01-25 00:00:00,2023-01-28,2,Malegria
Julio Perez,Confirmado,2023-01-25 00:00:00,2023-01-27,3,Malegria
Rodrigo Gonzales,Confirmado,2023-01-25 00:00:00,2023-01-27,9,Malegria
Maria Pedregal,Confirmado,2023-01-25 00:00:00,2023-01-26,11,Malegria
Maria Torres,Confirmado,2023-01-25 00:00:00,2023-01-27,11,Malegria
Julio Lopez,Confirmado,2023-01-25 00:00:00,2023-01-26,12,Malegria
Bruno Alonso,Confirmado,2023-01-25 00:00:00,2023-01-27,14,Malegria
Carla Pedregal,Confirmado,2023-01-25 00:00:00,2023-01-27,16,Pacha
Rodrigo Alonso,Confirmado,2023-01-25 00:00:00,2023-01-27,19,Pacha
Carla Sanchez,Confirmado,2023-01-25 00:00:00,2023-01-28,19,Pacha
Facundo Gonzales,Confirmado,2023-01-25 00:00:00,2023-01-27,27,Pacha
Carla Sanchez,Confirmado,2023-01-25 00:00:00,2023-01-27,31,Pacha
Belen Pedregal,Confirmado,2023-01-25 00:00:00,2023-01-28,31,Pacha
Belen Alonso,Confirmado,2023-01-25 00:00:00,2023-01-26,59,Zouk Boulevard
Alejandro Torres,Confirmado,2023-01-25 00:00:00,2023-01-26,60,Zouk Boulevard
Maria Perez,Confirmado,2023-01-25 00:00:00,2023-01-26,65,Zouk Boulevard
Julio Perez,Confirmado,2023-01-25 00:00:00,2023-01-26,71,Zouk Boulevard
Julio Garcia,Confirmado,2023-01-25 00:00:00,2023-01-26,73,Zouk Boulevard
Pedro Gonzales,Confirmado,2023-01-25 00:00:00,2023-01-26,74,Zouk Boulevard
Fausto Garcia,Confirmado,2023-01-25 00:00:00,2023-01-28,74,Zouk Boulevard
Juan Fernandez,Confirmado,2023-01-25 00:00:00,2023-01-28,76,Zouk Boulevard
Facundo Sanchez,Confirmado,2023-01-25 00:00:00,2023-01-27,103,Forum
Maria Lopez,Confirmado,2023-01-25 00:00:00,2023-01-27,104,Forum
Enrique Garcia,Confirmado,2023-01-25 00:00:00,2023-01-28,105,Forum
Bruno Martines,Confirmado,2023-01-25 00:00:00,2023-01-27,106,Forum
Belen Alonso,Confirmado,2023-01-25 00:00:00,2023-01-26,108,Forum
Maria Lopez,Confirmado,2023-01-25 00:00:00,2023-01-27,108,Forum
Juan Fernandez,Confirmado,2023-01-25 00:00:00,2023-01-26,109,Forum
Facundo Gonzales,Confirmado,2023-01-25 00:00:00,2023-01-27,109,Forum
Belen Castillo,Confirmado,2023-01-25 00:00:00,2023-01-28,110,Forum
Fausto Jimenez,Confirmado,2023-01-25 00:00:00,2023-01-28,113,Forum
Maria Pedregal,Confirmado,2023-01-25 00:00:00,2023-01-26,115,Forum
Rodrigo Pedregal,Confirmado,2023-01-25 00:00:00,2023-01-27,116,Forum
Enrique Garcia,Confirmado,2023-01-25 00:00:00,2023-01-27,117,Forum
Fausto Jimenez,Confirmado,2023-01-25 00:00:00,2023-01-27,118,Forum
Maria Lopez,Confirmado,2023-01-25 00:00:00,2023-01-27,119,Forum
Belen Castillo,Confirmado,2023-01-25 00:00:00,2023-01-27,121,Forum
Enrique Lopez,Confirmado,2023-01-25 00:00:00,2023-01-27,123,Forum
Alejandro Torres,Confirmado,2023-01-25 00:00:00,2023-01-27,128,Forum
Bruno Gonzales,Confirmado,2023-01-26 00:00:00,2023-01-28,1,Malegria
Tatiana Garcia,Confirmado,2023-01-26 00:00:00,2023-01-27,4,Malegria
Tatiana Pedregal,Confirmado,2023-01-26 00:00:00,2023-01-28,7,Malegria
Alejandro Lopez,Confirmado,2023-01-26 00:00:00,2023-01-28,8,Malegria
Bruno Jimenez,Confirmado,2023-01-26 00:00:00,2023-01-28,9,Malegria
Bruno Fernandez,Confirmado,2023-01-26 00:00:00,2023-01-28,14,Malegria
Facundo Perez,Confirmado,2023-01-26 00:00:00,2023-01-27,20,Pacha
Bruno Fernandez,Confirmado,2023-01-26 00:00:00,2023-01-27,25,Pacha
Rodrigo Diaz,Confirmado,2023-01-26 00:00:00,2023-01-27,26,Pacha
Belen Castillo,Confirmado,2023-01-26 00:00:00,2023-01-28,26,Pacha
Pedro Jimenez,Cancelado,2023-01-26 00:00:00,2023-01-28,28,Pacha
Rodrigo Diaz,Confirmado,2023-01-26 00:00:00,2023-01-28,29,Pacha
Rodrigo Fernandez,Confirmado,2023-01-26 00:00:00,2023-01-27,32,Pacha
Enrique Gonzales,Confirmado,2023-01-26 00:00:00,2023-01-27,58,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-01-26 00:00:00,2023-01-28,59,Zouk Boulevard
Facundo Perez,Confirmado,2023-01-26 00:00:00,2023-01-27,61,Zouk Boulevard
Belen Martines,Confirmado,2023-01-26 00:00:00,2023-01-28,65,Zouk Boulevard
Enrique Perez,Confirmado,2023-01-26 00:00:00,2023-01-28,69,Zouk Boulevard
Facundo Perez,Confirmado,2023-01-26 00:00:00,2023-01-27,71,Zouk Boulevard
Enrique Perez,Confirmado,2023-01-26 00:00:00,2023-01-28,72,Zouk Boulevard
Enrique Martines,Confirmado,2023-01-26 00:00:00,2023-01-28,77,Zouk Boulevard
Maria Sanchez,Confirmado,2023-01-26 00:00:00,2023-01-28,108,Forum
Rodrigo Diaz,Confirmado,2023-01-26 00:00:00,2023-01-27,112,Forum
Fausto Jimenez,Confirmado,2023-01-26 00:00:00,2023-01-28,114,Forum
Belen Castillo,Confirmado,2023-01-26 00:00:00,2023-01-28,116,Forum
Rodrigo Perez,Confirmado,2023-01-26 00:00:00,2023-01-28,117,Forum
Belen Diaz,Confirmado,2023-01-26 00:00:00,2023-01-27,122,Forum
Rodrigo Alonso,Cancelado,2023-01-26 00:00:00,2023-01-28,124,Forum
Rodrigo Garcia,Confirmado,2023-01-26 00:00:00,2023-01-28,125,Forum
Alejandro Pedregal,Confirmado,2023-01-27 00:00:00,2023-01-28,10,Malegria
Pedro Jimenez,Confirmado,2023-01-27 00:00:00,2023-01-28,11,Malegria
Alejandro Pedregal,Confirmado,2023-01-27 00:00:00,2023-01-28,17,Pacha
Bruno Fernandez,Confirmado,2023-01-27 00:00:00,2023-01-28,60,Zouk Boulevard
Facundo Gonzales,Confirmado,2023-01-27 00:00:00,2023-01-28,67,Zouk Boulevard
Fausto Garcia,Confirmado,2023-01-27 00:00:00,2023-01-28,73,Zouk Boulevard
Julio Fernandez,Confirmado,2023-01-27 00:00:00,2023-01-28,104,Forum
Carla Torres,Confirmado,2023-01-27 00:00:00,2023-01-28,111,Forum
Maria Jimenez,Confirmado,2023-01-27 00:00:00,2023-01-28,115,Forum
Rodrigo Diaz,Confirmado,2023-01-27 00:00:00,2023-01-28,119,Forum
Belen Diaz,Confirmado,2023-01-27 00:00:00,2023-01-28,126,Forum
Carla Alonso,Confirmado,2023-01-29 00:00:00,2023-01-29,1,Malegria
Bruno Gonzales,Confirmado,2023-01-29 00:00:00,2023-02-03,1,Malegria
Rodrigo Lopez,Confirmado,2023-01-29 00:00:00,2023-02-03,2,Malegria
Pedro Pedregal,Confirmado,2023-01-29 00:00:00,2023-02-04,3,Malegria
Belen Castillo,Confirmado,2023-01-29 00:00:00,2023-01-30,4,Malegria
Maria Pedregal,Confirmado,2023-01-29 00:00:00,2023-01-30,7,Malegria
Alejandro Torres,Confirmado,2023-01-29 00:00:00,2023-01-31,7,Malegria
Carla Diaz,Confirmado,2023-01-29 00:00:00,2023-02-01,7,Malegria
Maria Lopez,Confirmado,2023-01-29 00:00:00,2023-02-03,8,Malegria
Rodrigo Garcia,Confirmado,2023-01-29 00:00:00,2023-01-30,9,Malegria
Enrique Perez,Confirmado,2023-01-29 00:00:00,2023-02-01,9,Malegria
Bruno Martines,Confirmado,2023-01-29 00:00:00,2023-01-31,10,Malegria
Belen Castillo,Confirmado,2023-01-29 00:00:00,2023-02-02,11,Malegria
Fausto Garcia,Confirmado,2023-01-29 00:00:00,2023-02-03,13,Malegria
Alejandro Jimenez,Confirmado,2023-01-29 00:00:00,2023-02-04,14,Malegria
Maria Castillo,Confirmado,2023-01-29 00:00:00,2023-02-02,15,Malegria
Alejandro Torres,Confirmado,2023-01-29 00:00:00,2023-01-29,16,Pacha
Bruno Diaz,Confirmado,2023-01-29 00:00:00,2023-02-02,17,Pacha
Bruno Gonzales,Confirmado,2023-01-29 00:00:00,2023-02-03,18,Pacha
Facundo Gonzales,Confirmado,2023-01-29 00:00:00,2023-01-30,19,Pacha
Belen Castillo,Confirmado,2023-01-29 00:00:00,2023-02-01,19,Pacha
Bruno Diaz,Confirmado,2023-01-29 00:00:00,2023-02-04,19,Pacha
Pedro Alonso,Confirmado,2023-01-29 00:00:00,2023-01-29,20,Pacha
Rodrigo Alonso,Confirmado,2023-01-29 00:00:00,2023-02-01,20,Pacha
Belen Castillo,Confirmado,2023-01-29 00:00:00,2023-01-31,21,Pacha
Belen Castillo,Confirmado,2023-01-29 00:00:00,2023-02-01,21,Pacha
Alejandro Jimenez,Confirmado,2023-01-29 00:00:00,2023-02-01,25,Pacha
Alejandro Torres,Confirmado,2023-01-29 00:00:00,2023-01-29,26,Pacha
Carla Alonso,Confirmado,2023-01-29 00:00:00,2023-02-01,26,Pacha
Rodrigo Sanchez,Confirmado,2023-01-29 00:00:00,2023-01-31,27,Pacha
Pedro Martines,Confirmado,2023-01-29 00:00:00,2023-02-03,28,Pacha
Maria Castillo,Confirmado,2023-01-29 00:00:00,2023-02-04,28,Pacha
Carlos Perez,Confirmado,2023-01-29 00:00:00,2023-01-31,29,Pacha
Belen Pedregal,Confirmado,2023-01-29 00:00:00,2023-02-02,29,Pacha
Belen Diaz,Confirmado,2023-01-29 00:00:00,2023-02-03,29,Pacha
Fausto Jimenez,Confirmado,2023-01-29 00:00:00,2023-02-03,30,Pacha
Maria Perez,Confirmado,2023-01-29 00:00:00,2023-01-31,31,Pacha
Bruno Martines,Confirmado,2023-01-29 00:00:00,2023-01-30,58,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-29 00:00:00,2023-02-01,58,Zouk Boulevard
Rodrigo Perez,Confirmado,2023-01-29 00:00:00,2023-02-02,58,Zouk Boulevard
Maria Castillo,Confirmado,2023-01-29 00:00:00,2023-02-04,58,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-29 00:00:00,2023-01-30,59,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-29 00:00:00,2023-02-01,59,Zouk Boulevard
Enrique Martines,Confirmado,2023-01-29 00:00:00,2023-02-04,59,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-29 00:00:00,2023-01-31,60,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-01-29 00:00:00,2023-02-04,60,Zouk Boulevard
Carla Diaz,Confirmado,2023-01-29 00:00:00,2023-01-31,65,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-29 00:00:00,2023-02-02,66,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-01-29 00:00:00,2023-01-30,67,Zouk Boulevard
Rodrigo Diaz,Confirmado,2023-01-29 00:00:00,2023-02-01,68,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-01-29 00:00:00,2023-01-30,70,Zouk Boulevard
Carla Gonzales,Confirmado,2023-01-29 00:00:00,2023-01-30,71,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-29 00:00:00,2023-01-31,71,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-01-29 00:00:00,2023-01-30,72,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-29 00:00:00,2023-01-31,72,Zouk Boulevard
Julio Ramirez,Confirmado,2023-01-29 00:00:00,2023-02-02,72,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-01-29 00:00:00,2023-02-01,74,Zouk Boulevard
Carlos Torres,Confirmado,2023-01-29 00:00:00,2023-02-04,75,Zouk Boulevard
Julio Lopez,Confirmado,2023-01-29 00:00:00,2023-02-04,76,Zouk Boulevard
Pedro Gonzales,Confirmado,2023-01-29 00:00:00,2023-01-30,77,Zouk Boulevard
Maria Sanchez,Confirmado,2023-01-29 00:00:00,2023-02-01,77,Zouk Boulevard
Pedro Martines,Confirmado,2023-01-29 00:00:00,2023-02-03,77,Zouk Boulevard
Maria Pedregal,Confirmado,2023-01-29 00:00:00,2023-01-30,102,Forum
Bruno Diaz,Confirmado,2023-01-29 00:00:00,2023-01-31,102,Forum
Facundo Ramirez,Confirmado,2023-01-29 00:00:00,2023-02-03,103,Forum
Tatiana Martines,Confirmado,2023-01-29 00:00:00,2023-02-03,105,Forum
Enrique Diaz,Confirmado,2023-01-29 00:00:00,2023-02-01,106,Forum
Enrique Gonzales,Confirmado,2023-01-29 00:00:00,2023-02-04,106,Forum
Maria Castillo,Confirmado,2023-01-29 00:00:00,2023-01-30,107,Forum
Belen Pedregal,Confirmado,2023-01-29 00:00:00,2023-02-04,107,Forum
Facundo Perez,Confirmado,2023-01-29 00:00:00,2023-01-31,108,Forum
Tatiana Pedregal,Confirmado,2023-01-29 00:00:00,2023-02-04,108,Forum
Maria Diaz,Confirmado,2023-01-29 00:00:00,2023-01-31,109,Forum
Enrique Diaz,Confirmado,2023-01-29 00:00:00,2023-02-02,109,Forum
Enrique Gonzales,Confirmado,2023-01-29 00:00:00,2023-02-01,110,Forum
Rodrigo Lopez,Confirmado,2023-01-29 00:00:00,2023-01-30,111,Forum
Rodrigo Gonzales,Confirmado,2023-01-29 00:00:00,2023-02-03,111,Forum
Maria Pedregal,Confirmado,2023-01-29 00:00:00,2023-01-30,112,Forum
Rodrigo Pedregal,Cancelado,2023-01-29 00:00:00,2023-02-03,113,Forum
Maria Lopez,Confirmado,2023-01-29 00:00:00,2023-01-31,115,Forum
Carlos Lopez,Confirmado,2023-01-29 00:00:00,2023-02-01,116,Forum
Tatiana Pedregal,Confirmado,2023-01-29 00:00:00,2023-02-03,117,Forum
Bruno Diaz,Confirmado,2023-01-29 00:00:00,2023-01-30,118,Forum
Julio Ramirez,Confirmado,2023-01-29 00:00:00,2023-02-02,118,Forum
Carla Torres,Confirmado,2023-01-29 00:00:00,2023-02-03,118,Forum
Juan Diaz,Confirmado,2023-01-29 00:00:00,2023-02-04,118,Forum
Pedro Gonzales,Confirmado,2023-01-29 00:00:00,2023-01-29,119,Forum
Rodrigo Lopez,Confirmado,2023-01-29 00:00:00,2023-02-03,119,Forum
Carla Sanchez,Confirmado,2023-01-29 00:00:00,2023-01-30,120,Forum
Bruno Jimenez,Confirmado,2023-01-29 00:00:00,2023-02-04,120,Forum
Maria Jimenez,Confirmado,2023-01-29 00:00:00,2023-01-29,121,Forum
Rodrigo Gonzales,Confirmado,2023-01-29 00:00:00,2023-02-03,121,Forum
Tatiana Martines,Confirmado,2023-01-29 00:00:00,2023-01-30,122,Forum
Carlos Lopez,Confirmado,2023-01-29 00:00:00,2023-02-03,122,Forum
Carla Gonzales,Confirmado,2023-01-29 00:00:00,2023-02-01,123,Forum
Julio Perez,Confirmado,2023-01-29 00:00:00,2023-02-03,123,Forum
Rodrigo Garcia,Confirmado,2023-01-29 00:00:00,2023-01-30,124,Forum
Pedro Pedregal,Confirmado,2023-01-29 00:00:00,2023-02-01,124,Forum
Pedro Gonzales,Confirmado,2023-01-29 00:00:00,2023-02-01,125,Forum
Rodrigo Diaz,Confirmado,2023-01-29 00:00:00,2023-02-04,125,Forum
Maria Jimenez,Confirmado,2023-01-29 00:00:00,2023-02-04,126,Forum
Juan Fernandez,Confirmado,2023-01-29 00:00:00,2023-01-30,127,Forum
Carla Alonso,Confirmado,2023-01-29 00:00:00,2023-01-31,127,Forum
Tatiana Pedregal,Cancelado,2023-01-29 00:00:00,2023-01-31,128,Forum
Pedro Gonzales,Confirmado,2023-01-30 00:00:00,2023-02-01,1,Malegria
Bruno Alonso,Confirmado,2023-01-30 00:00:00,2023-02-04,1,Malegria
Rodrigo Diaz,Confirmado,2023-01-30 00:00:00,2023-02-01,3,Malegria
Maria Martines,Confirmado,2023-01-30 00:00:00,2023-01-31,4,Malegria
Carlos Lopez,Confirmado,2023-01-30 00:00:00,2023-02-03,4,Malegria
Tatiana Martines,Confirmado,2023-01-30 00:00:00,2023-02-02,7,Malegria
Rodrigo Alonso,Confirmado,2023-01-30 00:00:00,2023-02-03,9,Malegria
Belen Pedregal,Confirmado,2023-01-30 00:00:00,2023-02-01,10,Malegria
Carlos Pedregal,Confirmado,2023-01-30 00:00:00,2023-02-01,11,Malegria
Tatiana Pedregal,Confirmado,2023-01-30 00:00:00,2023-02-02,12,Malegria
Belen Diaz,Confirmado,2023-01-30 00:00:00,2023-01-31,13,Malegria
Carlos Torres,Confirmado,2023-01-30 00:00:00,2023-02-03,16,Pacha
Belen Alonso,Confirmado,2023-01-30 00:00:00,2023-01-31,17,Pacha
Belen Diaz,Confirmado,2023-01-30 00:00:00,2023-02-01,17,Pacha
Juan Fernandez,Confirmado,2023-01-30 00:00:00,2023-02-03,17,Pacha
Maria Castillo,Confirmado,2023-01-30 00:00:00,2023-01-31,25,Pacha
Bruno Gonzales,Confirmado,2023-01-30 00:00:00,2023-02-04,27,Pacha
Pedro Gonzales,Confirmado,2023-01-30 00:00:00,2023-02-01,30,Pacha
Maria Jimenez,Confirmado,2023-01-30 00:00:00,2023-02-02,30,Pacha
Rodrigo Garcia,Confirmado,2023-01-30 00:00:00,2023-02-01,31,Pacha
Pedro Alonso,Confirmado,2023-01-30 00:00:00,2023-02-03,31,Pacha
Enrique Diaz,Confirmado,2023-01-30 00:00:00,2023-01-31,59,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-01-30 00:00:00,2023-02-01,61,Zouk Boulevard
Carlos Perez,Confirmado,2023-01-30 00:00:00,2023-02-04,65,Zouk Boulevard
Juan Garcia,Confirmado,2023-01-30 00:00:00,2023-02-04,66,Zouk Boulevard
Rodrigo Fernandez,Confirmado,2023-01-30 00:00:00,2023-01-31,67,Zouk Boulevard
Carlos Lopez,Confirmado,2023-01-30 00:00:00,2023-02-01,67,Zouk Boulevard
Alejandro Lopez,Confirmado,2023-01-30 00:00:00,2023-02-02,68,Zouk Boulevard
Carla Sanchez,Confirmado,2023-01-30 00:00:00,2023-02-03,68,Zouk Boulevard
Juan Garcia,Confirmado,2023-01-30 00:00:00,2023-02-04,68,Zouk Boulevard
Enrique Gonzales,Confirmado,2023-01-30 00:00:00,2023-01-31,69,Zouk Boulevard
Belen Pedregal,Confirmado,2023-01-30 00:00:00,2023-02-02,69,Zouk Boulevard
Maria Perez,Confirmado,2023-01-30 00:00:00,2023-02-03,70,Zouk Boulevard
Maria Castillo,Confirmado,2023-01-30 00:00:00,2023-02-02,71,Zouk Boulevard
Pedro Jimenez,Confirmado,2023-01-30 00:00:00,2023-02-03,71,Zouk Boulevard
Bruno Diaz,Confirmado,2023-01-30 00:00:00,2023-02-04,71,Zouk Boulevard
Rodrigo Pedregal,Confirmado,2023-01-30 00:00:00,2023-02-03,74,Zouk Boulevard
Juan Fernandez,Confirmado,2023-01-30 00:00:00,2023-02-04,74,Zouk Boulevard
Maria Castillo,Confirmado,2023-01-30 00:00:00,2023-02-03,75,Zouk Boulevard
Maria Martines,Cancelado,2023-01-30 00:00:00,2023-01-31,76,Zouk Boulevard
Carla Sanchez,Confirmado,2023-01-30 00:00:00,2023-01-31,77,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-01-30 00:00:00,2023-02-01,102,Forum
Bruno Gonzales,Confirmado,2023-01-30 00:00:00,2023-02-03,102,Forum
Enrique Gonzales,Confirmado,2023-01-30 00:00:00,2023-02-04,102,Forum
Juan Fernandez,Confirmado,2023-01-30 00:00:00,2023-01-31,105,Forum
Rodrigo Lopez,Cancelado,2023-01-30 00:00:00,2023-02-02,106,Forum
Rodrigo Lopez,Confirmado,2023-01-30 00:00:00,2023-01-31,107,Forum
Rodrigo Martines,Confirmado,2023-01-30 00:00:00,2023-02-03,108,Forum
Alejandro Lopez,Confirmado,2023-01-30 00:00:00,2023-02-01,109,Forum
Pedro Gonzales,Confirmado,2023-01-30 00:00:00,2023-01-31,110,Forum
Maria Pedregal,Confirmado,2023-01-30 00:00:00,2023-02-04,111,Forum
Tatiana Pedregal,Confirmado,2023-01-30 00:00:00,2023-01-31,112,Forum
Belen Martines,Confirmado,2023-01-30 00:00:00,2023-02-02,112,Forum
Enrique Diaz,Confirmado,2023-01-30 00:00:00,2023-01-31,114,Forum
Rodrigo Pedregal,Confirmado,2023-01-30 00:00:00,2023-02-01,115,Forum
Rodrigo Lopez,Confirmado,2023-01-30 00:00:00,2023-02-03,116,Forum
Tatiana Sanchez,Confirmado,2023-01-30 00:00:00,2023-02-04,116,Forum
Maria Fernandez,Confirmado,2023-01-30 00:00:00,2023-02-01,117,Forum
Tatiana Garcia,Confirmado,2023-01-30 00:00:00,2023-02-04,117,Forum
Maria Pedregal,Cancelado,2023-01-30 00:00:00,2023-01-31,120,Forum
